LabTime_Secs,BF_Frame,VLC_BF_Mins,VLC_BF_Secs,volume
6.13480902767772,305,0,10,38
6.15481974227272,306,0,10,38
6.17483045686774,307,0,10,38
6.19484117146274,308,0,10,38
6.21485188605775,309,0,10,38
6.23486260065277,310,0,10,38
6.25487331524776,311,0,10,38
6.27488402984276,312,0,10,38
6.29489474443777,313,0,10,38
6.31490545903279,314,0,10,39
6.33491617362779,315,0,10,39
6.35492688822279,316,0,10,39
6.37493760281781,317,0,10,39
6.39494831741282,318,0,10,39
6.41495903200782,319,0,10,39
6.43496974660283,320,0,10,39
6.45498046119785,321,0,10,39
6.47499117579285,322,0,10,40
6.49500189038786,323,0,10,40
6.51501260498287,324,0,10,40
6.53502331957788,325,0,10,40
6.55503403417288,326,0,10,40
6.57504474876789,327,0,10,40
6.59505546336291,328,0,10,40
6.61506617795791,329,0,10,40
6.63507689255292,330,0,10,41
6.65508760714791,331,0,11,41
6.67509832174292,332,0,11,41
6.69510903633793,333,0,11,41
6.71511975093293,334,0,11,41
6.73513046552795,335,0,11,41
6.75514118012296,336,0,11,41
6.77515189471796,337,0,11,41
6.79516260931297,338,0,11,42
6.81517332390798,339,0,11,42
6.83518403850299,340,0,11,42
6.85519475309799,341,0,11,42
6.87520546769301,342,0,11,42
6.89521618228802,343,0,11,42
6.91522689688302,344,0,11,42
6.93523761147803,345,0,11,42
6.95524832607305,346,0,11,42
6.97525904066805,347,0,11,43
6.99526975526305,348,0,11,43
7.01528046985807,349,0,11,43
7.03529118445308,350,0,11,43
7.05530189904808,351,0,11,43
7.07531261364307,352,0,11,43
7.09532332823809,353,0,11,43
7.1153340428331,354,0,11,43
7.1353447574281,355,0,11,44
7.15535547202311,356,0,11,44
7.17536618661812,357,0,11,44
7.19537690121313,358,0,11,44
7.21538761580813,359,0,11,44
7.23539833040315,360,0,11,44
7.25540904499816,361,0,12,44
7.27541975959316,362,0,12,44
7.29543047418816,363,0,12,45
7.31544118878318,364,0,12,45
7.33545190337819,365,0,12,45
7.35546261797319,366,0,12,45
7.37547333256821,367,0,12,45
7.39548404716322,368,0,12,45
7.41549476175822,369,0,12,45
7.43550547635323,370,0,12,45
7.45551619094824,371,0,12,45
7.47552690554323,372,0,12,46
7.49553762013824,373,0,12,46
7.51554833473326,374,0,12,46
7.53555904932826,375,0,12,46
7.55556976392327,376,0,12,46
7.57558047851827,377,0,12,46
7.59559119311329,378,0,12,46
7.6156019077083,379,0,12,46
7.6356126223033,380,0,12,47
7.6556233368983,381,0,12,47
7.67563405149332,382,0,12,47
7.69564476608833,383,0,12,47
7.71565548068333,384,0,12,47
7.73566619527835,385,0,12,47
7.75567690987335,386,0,12,47
7.77568762446836,387,0,12,47
7.79569833906336,388,0,12,48
7.81570905365838,389,0,12,48
7.83571976825339,390,0,12,48
7.85573048284839,391,0,13,48
7.8757411974434,392,0,13,48
7.8957519120384,393,0,13,48
7.91576262663341,394,0,13,48
7.93577334122841,395,0,13,48
7.95578405582343,396,0,13,48
7.97579477041843,397,0,13,49
7.99580548501344,398,0,13,49
8.01581619960846,399,0,13,49
8.03582691420346,400,0,13,49
8.05583762879847,401,0,13,49
8.07584834339347,402,0,13,49
8.09585905798849,403,0,13,49
8.11586977258349,404,0,13,49
8.1358804871785,405,0,13,50
8.1558912017735,406,0,13,50
8.17590191636852,407,0,13,50
8.19591263096352,408,0,13,50
8.21592334555853,409,0,13,50
8.23593406015355,410,0,13,50
8.25594477474855,411,0,13,50
8.27595548934354,412,0,13,50
8.29596620393855,413,0,13,51
8.31597691853357,414,0,13,51
8.33598763312857,415,0,13,51
8.35599834772358,416,0,13,51
8.37600906231859,417,0,13,51
8.3960197769136,418,0,13,51
8.4160304915086,419,0,13,51
8.43604120610361,420,0,13,51
8.45605192069863,421,0,14,51
8.47606263529363,422,0,14,52
8.49607334988864,423,0,14,52
8.51608406448366,424,0,14,52
8.53609477907866,425,0,14,52
8.55610549367366,426,0,14,52
8.57611620826867,427,0,14,52
8.59612692286369,428,0,14,52
8.61613763745869,429,0,14,52
8.6361483520537,430,0,14,53
8.6561590666487,431,0,14,53
8.67616978124371,432,0,14,53
8.69618049583871,433,0,14,53
8.71619121043372,434,0,14,53
8.73620192502873,435,0,14,53
8.75621263962374,436,0,14,53
8.77622335421874,437,0,14,53
8.79623406881375,438,0,14,53
8.81624478340877,439,0,14,54
8.83625549800377,440,0,14,54
8.85626621259878,441,0,14,54
8.87627692719379,442,0,14,54
8.8962876417888,443,0,14,54
8.9162983563838,444,0,14,54
8.93630907097881,445,0,14,54
8.95631978557383,446,0,14,54
8.97633050016883,447,0,14,55
8.99634121476383,448,0,14,55
9.01635192935885,449,0,14,55
9.03636264395386,450,0,14,55
9.05637335854886,451,0,15,55
9.07638407314385,452,0,15,55
9.09639478773887,453,0,15,55
9.11640550233388,454,0,15,55
9.13641621692888,455,0,15,56
9.15642693152389,456,0,15,56
9.1764376461189,457,0,15,56
9.19644836071391,458,0,15,56
9.21645907530891,459,0,15,56
9.23646978990393,460,0,15,56
9.25648050449894,461,0,15,56
9.27649121909394,462,0,15,56
9.29650193368895,463,0,15,56
9.31651264828396,464,0,15,57
9.33652336287897,465,0,15,57
9.35653407747397,466,0,15,57
9.37654479206899,467,0,15,57
9.396555506664,468,0,15,57
9.416566221259,469,0,15,57
9.43657693585401,470,0,15,57
9.45658765044903,471,0,15,57
9.47659836504402,472,0,15,58
9.49660907963902,473,0,15,58
9.51661979423404,474,0,15,58
9.53663050882904,475,0,15,58
9.55664122342405,476,0,15,58
9.57665193801905,477,0,15,58
9.59666265261407,478,0,15,58
9.61667336720908,479,0,15,58
9.63668408180408,480,0,15,59
9.65669479639909,481,0,16,59
9.6767055109941,482,0,16,59
9.69671622558911,483,0,16,59
9.71672694018411,484,0,16,59
9.73673765477913,485,0,16,59
9.75674836937414,486,0,16,59
9.77675908396914,487,0,16,59
9.79676979856415,488,0,16,59
9.81678051315916,489,0,16,60
9.83679122775417,490,0,16,60
9.85680194234917,491,0,16,60
9.87681265694418,492,0,16,60
9.89682337153918,493,0,16,60
9.91683408613419,494,0,16,60
9.93684480072919,495,0,16,60
9.95685551532421,496,0,16,60
9.97686622991922,497,0,16,61
9.99687694451422,498,0,16,61
10.0168876591092,499,0,16,61
10.0368983737042,500,0,16,61
10.0569090882992,501,0,16,61
10.0769198028943,502,0,16,61
10.0969305174893,503,0,16,61
10.1169412320843,504,0,16,61
10.1369519466793,505,0,16,62
10.1569626612743,506,0,16,62
10.1769733758693,507,0,16,62
10.1969840904643,508,0,16,62
10.2169948050593,509,0,16,62
10.2370055196543,510,0,16,62
10.2570162342493,511,0,17,62
10.2770269488443,512,0,17,62
10.2970376634393,513,0,17,63
10.3170483780343,514,0,17,63
10.3370590926294,515,0,17,63
10.3570698072244,516,0,17,63
10.3770805218194,517,0,17,63
10.3970912364144,518,0,17,63
10.4171019510094,519,0,17,63
10.4371126656044,520,0,17,63
10.4571233801994,521,0,17,63
10.4771340947944,522,0,17,64
10.4971448093894,523,0,17,64
10.5171555239844,524,0,17,64
10.5371662385794,525,0,17,64
10.5571769531744,526,0,17,64
10.5771876677695,527,0,17,64
10.5971983823645,528,0,17,64
10.6172090969595,529,0,17,64
10.6372198115545,530,0,17,65
10.6572305261495,531,0,17,65
10.6772412407445,532,0,17,65
10.6972519553395,533,0,17,65
10.7172626699345,534,0,17,65
10.7372733845295,535,0,17,65
10.7572840991245,536,0,17,65
10.7772948137195,537,0,17,65
10.7973055283146,538,0,17,66
10.8173162429095,539,0,17,66
10.8373269575046,540,0,17,66
10.8573376720996,541,0,18,66
10.8773483866945,542,0,18,66
10.8973591012896,543,0,18,66
10.9173698158846,544,0,18,66
10.9373805304796,545,0,18,66
10.9573912450746,546,0,18,66
10.9774019596696,547,0,18,67
10.9974126742646,548,0,18,67
11.0174233888596,549,0,18,67
11.0374341034546,550,0,18,67
11.0574448180496,551,0,18,67
11.0774555326446,552,0,18,67
11.0974662472396,553,0,18,67
11.1174769618347,554,0,18,67
11.1374876764297,555,0,18,68
11.1574983910247,556,0,18,68
11.1775091056197,557,0,18,68
11.1975198202147,558,0,18,68
11.2175305348097,559,0,18,68
11.2375412494047,560,0,18,68
11.2575519639997,561,0,18,68
11.2775626785947,562,0,18,68
11.2975733931897,563,0,18,69
11.3175841077847,564,0,18,69
11.3375948223798,565,0,18,69
11.3576055369748,566,0,18,69
11.3776162515698,567,0,18,69
11.3976269661648,568,0,18,69
11.4176376807598,569,0,18,69
11.4376483953548,570,0,18,69
11.4576591099498,571,0,19,69
11.4776698245448,572,0,19,70
11.4976805391398,573,0,19,70
11.5176912537348,574,0,19,70
11.5377019683298,575,0,19,70
11.5577126829248,576,0,19,70
11.5777233975199,577,0,19,70
11.5977341121149,578,0,19,70
11.6177448267099,579,0,19,70
11.6377555413049,580,0,19,71
11.6577662558999,581,0,19,71
11.6777769704949,582,0,19,71
11.6977876850899,583,0,19,71
11.7177983996849,584,0,19,71
11.7378091142799,585,0,19,71
11.7578198288749,586,0,19,71
11.7778305434699,587,0,19,71
11.7978412580649,588,0,19,72
11.8178519726599,589,0,19,72
11.8378626872549,590,0,19,72
11.85787340185,591,0,19,72
11.8778841164449,592,0,19,72
11.89789483104,593,0,19,72
11.917905545635,594,0,19,72
11.93791626023,595,0,19,72
11.957926974825,596,0,19,72
11.97793768942,597,0,19,73
11.997948404015,598,0,19,73
12.01795911861,599,0,19,73
12.037969833205,600,0,19,73
12.0579805478,601,0,20,73
12.077991262395,602,0,20,73
12.09800197699,603,0,20,73
12.1180126915851,604,0,20,73
12.1380234061801,605,0,20,74
12.1580341207751,606,0,20,74
12.1780448353701,607,0,20,74
12.1980555499651,608,0,20,74
12.2180662645601,609,0,20,74
12.2380769791551,610,0,20,74
12.2580876937501,611,0,20,74
12.2780984083451,612,0,20,74
12.2981091229401,613,0,20,75
12.3181198375351,614,0,20,75
12.3381305521301,615,0,20,75
12.3581412667252,616,0,20,75
12.3781519813202,617,0,20,75
12.3981626959152,618,0,20,75
12.4181734105102,619,0,20,75
12.4381841251052,620,0,20,75
12.4581948397002,621,0,20,75
12.4782055542952,622,0,20,76
12.4982162688902,623,0,20,76
12.5182269834852,624,0,20,76
12.5382376980802,625,0,20,76
12.5582484126752,626,0,20,76
12.5782591272702,627,0,20,76
12.5982698418652,628,0,20,76
12.6182805564602,629,0,20,76
12.6382912710553,630,0,20,77
12.6583019856503,631,0,21,77
12.6783127002453,632,0,21,77
12.6983234148403,633,0,21,77
12.7183341294353,634,0,21,77
12.7383448440303,635,0,21,77
12.7583555586253,636,0,21,77
12.7783662732203,637,0,21,77
12.7983769878153,638,0,21,78
12.8183877024103,639,0,21,78
12.8383984170053,640,0,21,78
12.8584091316004,641,0,21,78
12.8784198461953,642,0,21,78
12.8984305607904,643,0,21,78
12.9184412753854,644,0,21,78
12.9384519899804,645,0,21,78
12.9584627045754,646,0,21,78
12.9784734191704,647,0,21,79
12.9984841337654,648,0,21,79
13.0184948483604,649,0,21,79
13.0385055629554,650,0,21,79
13.0585162775504,651,0,21,79
13.0785269921454,652,0,21,79
13.0985377067404,653,0,21,79
13.1185484213355,654,0,21,79
13.1385591359305,655,0,21,80
13.1585698505255,656,0,21,80
13.1785805651205,657,0,21,80
13.1985912797155,658,0,21,80
13.2186019943105,659,0,21,80
13.2386127089055,660,0,21,80
13.2586234235005,661,0,22,80
13.2786341380955,662,0,22,80
13.2986448526905,663,0,22,81
13.3186555672855,664,0,22,81
13.3386662818805,665,0,22,81
13.3586769964755,666,0,22,81
13.3786877110705,667,0,22,81
13.3986984256655,668,0,22,81
13.4187091402606,669,0,22,81
13.4387198548556,670,0,22,81
13.4587305694506,671,0,22,81
13.4787412840456,672,0,22,82
13.4987519986406,673,0,22,82
13.5187627132356,674,0,22,82
13.5387734278306,675,0,22,82
13.5587841424256,676,0,22,82
13.5787948570206,677,0,22,82
13.5988055716156,678,0,22,82
13.6188162862106,679,0,22,82
13.6388270008057,680,0,22,83
13.6588377154006,681,0,22,83
13.6788484299957,682,0,22,83
13.6988591445907,683,0,22,83
13.7188698591857,684,0,22,83
13.7388805737807,685,0,22,83
13.7588912883757,686,0,22,83
13.7789020029707,687,0,22,83
13.7989127175657,688,0,22,84
13.8189234321607,689,0,22,84
13.8389341467557,690,0,22,84
13.8589448613508,691,0,23,84
13.8789555759457,692,0,23,84
13.8989662905408,693,0,23,84
13.9189770051358,694,0,23,84
13.9389877197308,695,0,23,84
13.9589984343258,696,0,23,84
13.9790091489208,697,0,23,85
13.9990198635158,698,0,23,85
14.0190305781108,699,0,23,85
14.0390412927058,700,0,23,85
14.0590520073008,701,0,23,85
14.0790627218958,702,0,23,85
14.0990734364908,703,0,23,85
14.1190841510858,704,0,23,85
14.1390948656808,705,0,23,86
14.1591055802758,706,0,23,86
14.1791162948709,707,0,23,86
14.1991270094659,708,0,23,86
14.2191377240609,709,0,23,86
14.2391484386559,710,0,23,86
14.2591591532509,711,0,23,86
14.2791698678459,712,0,23,86
14.2991805824409,713,0,23,87
14.3191912970359,714,0,23,87
14.3392020116309,715,0,23,87
14.3592127262259,716,0,23,87
14.3792234408209,717,0,23,87
14.3992341554159,718,0,23,87
14.419244870011,719,0,23,87
14.439255584606,720,0,23,87
14.459266299201,721,0,24,87
14.479277013796,722,0,24,88
14.499287728391,723,0,24,88
14.519298442986,724,0,24,88
14.539309157581,725,0,24,88
14.559319872176,726,0,24,88
14.579330586771,727,0,24,88
14.599341301366,728,0,24,88
14.619352015961,729,0,24,88
14.6393627305561,730,0,24,89
14.659373445151,731,0,24,89
14.6793841597461,732,0,24,89
14.6993948743411,733,0,24,89
14.7194055889361,734,0,24,89
14.7394163035311,735,0,24,89
14.7594270181261,736,0,24,89
14.7794377327211,737,0,24,89
14.7994484473161,738,0,24,90
14.8194591619111,739,0,24,90
14.8394698765061,740,0,24,90
14.8594805911011,741,0,24,90
14.8794913056961,742,0,24,90
14.8995020202911,743,0,24,90
14.9195127348861,744,0,24,90
14.9395234494811,745,0,24,90
14.9595341640762,746,0,24,90
14.9795448786711,747,0,24,91
14.9995555932662,748,0,24,91
15.0195663078612,749,0,24,91
15.0395770224562,750,0,24,91
15.0595877370512,751,0,25,91
15.0795984516462,752,0,25,91
15.0996091662412,753,0,25,91
15.1196198808362,754,0,25,91
15.1396305954312,755,0,25,92
15.1596413100262,756,0,25,92
15.1796520246212,757,0,25,92
15.1996627392163,758,0,25,92
15.2196734538113,759,0,25,92
15.2396841684063,760,0,25,92
15.2596948830013,761,0,25,92
15.2797055975963,762,0,25,92
15.2997163121913,763,0,25,93
15.3197270267863,764,0,25,93
15.3397377413813,765,0,25,93
15.3597484559763,766,0,25,93
15.3797591705713,767,0,25,93
15.3997698851663,768,0,25,93
15.4197805997614,769,0,25,93
15.4397913143564,770,0,25,93
15.4598020289514,771,0,25,93
15.4798127435464,772,0,25,94
15.4998234581414,773,0,25,94
15.5198341727364,774,0,25,94
15.5398448873314,775,0,25,94
15.5598556019264,776,0,25,94
15.5798663165214,777,0,25,94
15.5998770311164,778,0,25,94
15.6198877457114,779,0,25,94
15.6398984603065,780,0,25,95
15.6599091749014,781,0,26,95
15.6799198894965,782,0,26,95
15.6999306040915,783,0,26,95
15.7199413186864,784,0,26,95
15.7399520332815,785,0,26,95
15.7599627478765,786,0,26,95
15.7799734624715,787,0,26,95
15.7999841770665,788,0,26,96
15.8199948916615,789,0,26,96
15.8400056062565,790,0,26,96
15.8600163208515,791,0,26,96
15.8800270354465,792,0,26,96
15.9000377500415,793,0,26,96
15.9200484646365,794,0,26,96
15.9400591792315,795,0,26,96
15.9600698938266,796,0,26,96
15.9800806084215,797,0,26,97
16.0000913230166,798,0,26,97
16.0201020376116,799,0,26,97
16.0401127522066,800,0,26,97
16.0601234668016,801,0,26,97
16.0801341813966,802,0,26,97
16.1001448959916,803,0,26,97
16.1201556105866,804,0,26,97
16.1401663251816,805,0,26,98
16.1601770397766,806,0,26,98
16.1801877543717,807,0,26,98
16.2001984689667,808,0,26,98
16.2202091835617,809,0,26,98
16.2402198981567,810,0,26,98
16.2602306127517,811,0,27,98
16.2802413273467,812,0,27,98
16.3002520419417,813,0,27,99
16.3202627565367,814,0,27,99
16.3402734711317,815,0,27,99
16.3602841857267,816,0,27,99
16.3802949003217,817,0,27,99
16.4003056149167,818,0,27,99
16.4203163295118,819,0,27,99
16.4403270441068,820,0,27,99
16.4603377587018,821,0,27,99
16.4803484732968,822,0,27,100
16.5003591878918,823,0,27,100
16.5203699024868,824,0,27,100
16.5403806170818,825,0,27,100
16.5603913316768,826,0,27,100
16.5804020462718,827,0,27,100
16.6004127608668,828,0,27,100
16.6204234754618,829,0,27,100
16.6404341900568,830,0,27,101
16.6604449046518,831,0,27,101
16.6804556192468,832,0,27,101
16.7004663338419,833,0,27,101
16.7204770484368,834,0,27,101
16.7404877630319,835,0,27,101
16.7604984776269,836,0,27,101
16.7805091922219,837,0,27,101
16.8005199068169,838,0,27,102
16.8205306214119,839,0,27,102
16.8405413360069,840,0,27,102
16.8605520506019,841,0,28,102
16.8805627651969,842,0,28,102
16.9005734797919,843,0,28,102
16.9205841943869,844,0,28,102
16.9405949089819,845,0,28,102
16.960605623577,846,0,28,102
16.9806163381719,847,0,28,103
17.000627052767,848,0,28,103
17.020637767362,849,0,28,103
17.040648481957,850,0,28,103
17.060659196552,851,0,28,103
17.080669911147,852,0,28,103
17.100680625742,853,0,28,103
17.120691340337,854,0,28,103
17.140702054932,855,0,28,104
17.160712769527,856,0,28,104
17.1807234841221,857,0,28,104
17.2007341987171,858,0,28,104
17.2207449133121,859,0,28,104
17.2407556279071,860,0,28,104
17.2607663425021,861,0,28,104
17.2807770570971,862,0,28,104
17.3007877716921,863,0,28,105
17.3207984862871,864,0,28,105
17.3408092008821,865,0,28,105
17.3608199154771,866,0,28,105
17.3808306300721,867,0,28,105
17.4008413446671,868,0,28,105
17.4208520592621,869,0,28,105
17.4408627738571,870,0,28,105
17.4608734884521,871,0,29,105
17.4808842030471,872,0,29,106
